game_card_id,base_id,swogi_card_id,name_en,name_zh,hp_cost,qi_cost,category,phase,level,text_zh,text_en
7000065,7000065,236021,Five Elements Blossom,五行绽放,0,0,sect_secret_enchantment,6,1,"使用全部[五行]灵印
[再次行动]
[消耗]","Play all [Five Elements] Spirit Seal cards
[Chase]
[Consumption]"
7010065,7000065,236022,Five Elements Blossom,五行绽放,0,0,sect_secret_enchantment,6,2,"使用全部[五行]灵印
[再次行动]
[消耗]","Play all [Five Elements] Spirit Seal cards
[Chase]
[Consumption]"
7020065,7000065,236023,Five Elements Blossom,五行绽放,0,0,sect_secret_enchantment,6,3,"使用全部[五行]灵印
[再次行动]
[消耗]","Play all [Five Elements] Spirit Seal cards
[Chase]
[Consumption]"
7000068,7000068,231011,Wood Spirit Secret Seal,木灵秘印,0,0,sect_secret_enchantment,1,1,"获得2层[加攻]
[激活木灵]","Gain 2 stacks of [Increase ATK]
[Activate Wood Spirit]"
7010068,7000068,231012,Wood Spirit Secret Seal,木灵秘印,0,0,sect_secret_enchantment,1,2,"获得2层[加攻]
生命及上限+4
[激活木灵]","Gain 2 stacks of [Increase ATK]
HP and Max HP+4
[Activate Wood Spirit]"
7020068,7000068,231013,Wood Spirit Secret Seal,木灵秘印,0,0,sect_secret_enchantment,1,3,"获得2层[加攻]
生命及上限+8
[激活木灵]","Gain 2 stacks of [Increase ATK]
HP and Max HP+8
[Activate Wood Spirit]"
7000069,7000069,231021,Fire Spirit Secret Seal,火灵秘印,0,0,sect_secret_enchantment,1,1,"对方减8生命及上限
[激活火灵]","Opponent loses 8 HP and Max HP
[Activate Fire Spirit]"
7010069,7000069,231022,Fire Spirit Secret Seal,火灵秘印,0,0,sect_secret_enchantment,1,2,"对方减12生命及上限
[激活火灵]","Opponent loses 12 HP and Max HP
[Activate Fire Spirit]"
7020069,7000069,231023,Fire Spirit Secret Seal,火灵秘印,0,0,sect_secret_enchantment,1,3,"对方减16生命及上限
[激活火灵]","Opponent loses 16 HP and Max HP
[Activate Fire Spirit]"
7000070,7000070,231031,Earth Spirit Secret Seal,土灵秘印,0,0,sect_secret_enchantment,1,1,"[防]+6
下回合再加6[防]
[激活土灵]","[DEF]+6
Add 6 [DEF] in the next turn
[Activate Earth Spirit]"
7010070,7000070,231032,Earth Spirit Secret Seal,土灵秘印,0,0,sect_secret_enchantment,1,2,"[防]+9
下回合再加9[防]
[激活土灵]","[DEF]+9
Add 9 [DEF] in the next turn
[Activate Earth Spirit]"
7020070,7000070,231033,Earth Spirit Secret Seal,土灵秘印,0,0,sect_secret_enchantment,1,3,"[防]+12
下回合再加12[防]
[激活土灵]","[DEF]+12
Add 12 [DEF] in the next turn
[Activate Earth Spirit]"
7000071,7000071,231041,Metal Spirit Secret Seal,金灵秘印,0,0,sect_secret_enchantment,1,1,"[锋锐]+8
[激活金灵]","[Penetrate]+8
[Activate Metal Spirit]"
7010071,7000071,231042,Metal Spirit Secret Seal,金灵秘印,0,0,sect_secret_enchantment,1,2,"[锋锐]+11
[激活金灵]","[Penetrate]+11
[Activate Metal Spirit]"
7020071,7000071,231043,Metal Spirit Secret Seal,金灵秘印,0,0,sect_secret_enchantment,1,3,"[锋锐]+14
[激活金灵]","[Penetrate]+14
[Activate Metal Spirit]"
7000072,7000072,231051,Water Spirit Secret Seal,水灵秘印,0,0,sect_secret_enchantment,1,1,"获得2层[水势]
[激活水灵]","Gain 2 stacks of [Force of Water]
[Activate Water Spirit]"
7010072,7000072,231052,Water Spirit Secret Seal,水灵秘印,0,0,sect_secret_enchantment,1,2,"获得3层[水势]
[激活水灵]","Gain 3 stacks of [Force of Water]
[Activate Water Spirit]"
7020072,7000072,231053,Water Spirit Secret Seal,水灵秘印,0,0,sect_secret_enchantment,1,3,"获得4层[水势]
[激活水灵]","Gain 4 stacks of [Force of Water]
[Activate Water Spirit]"
10000053,10000053,241021,Endless Force,气势不绝,0,0,sect_secret_enchantment,1,1,[持续]：每当[气势]为0时，加4[气势],"[Continuous]: Whenever you have no [Force], gain 4 [Force]"
10010053,10000053,241022,Endless Force,气势不绝,0,0,sect_secret_enchantment,1,2,[持续]：每当[气势]为0时，加5[气势],"[Continuous]: Whenever you have no [Force], gain 5 [Force]"
10020053,10000053,241023,Endless Force,气势不绝,0,0,sect_secret_enchantment,1,3,[持续]：每当[气势]为0时，加6[气势],"[Continuous]: Whenever you have no [Force], gain 6 [Force]"
10000054,10000054,241011,Endless Entanglement,死缠烂打,0,0,sect_secret_enchantment,1,1,"[体魄]+2
双方减14生命上限","[Physique]+2
Both players reduce 14 Max HP"
10010054,10000054,241012,Endless Entanglement,死缠烂打,0,0,sect_secret_enchantment,1,2,"[体魄]+2
双方减20生命上限","[Physique]+2
Both players reduce 20 Max HP"
10020054,10000054,241013,Endless Entanglement,死缠烂打,0,0,sect_secret_enchantment,1,3,"[体魄]+2
双方减26生命上限","[Physique]+2
Both players reduce 26 Max HP"
10000055,10000055,242011,Toxin Immunity,百毒不侵,0,0,sect_secret_enchantment,2,1,"生命及上限+5
[持续]：自身回合结束时，每有1层[负面状态]加1生命（最多6）","HP and Max HP+5
[Continuous]: At the end of your turn, heal 1 HP for each stack of [Debuff] (up to 6)"
10010055,10000055,242012,Toxin Immunity,百毒不侵,0,0,sect_secret_enchantment,2,2,"生命及上限+9
[持续]：自身回合结束时，每有1层[负面状态]加1生命（最多9）","HP and Max HP+9
[Continuous]: At the end of your turn, heal 1 HP for each stack of [Debuff] (up to 9)"
10020055,10000055,242013,Toxin Immunity,百毒不侵,0,0,sect_secret_enchantment,2,3,"生命及上限+13
[持续]：自身回合结束时，每有1层[负面状态]加1生命（最多12）","HP and Max HP+13
[Continuous]: At the end of your turn, heal 1 HP for each stack of [Debuff] (up to 12)"
10000056,10000056,242021,Lying Drunk,醉卧逍遥,0,0,sect_secret_enchantment,2,1,"3攻
[身法]+8
下一张普通攻击额外攻击3次","3 ATK
[Agility]+8
Next Normal Attack makes 3 additional attacks"
10010056,10000056,242022,Lying Drunk,醉卧逍遥,0,0,sect_secret_enchantment,2,2,"3攻
[身法]+10
下一张普通攻击额外攻击4次","3 ATK
[Agility]+10
Next Normal Attack makes 4 additional attacks"
10020056,10000056,242023,Lying Drunk,醉卧逍遥,0,0,sect_secret_enchantment,2,3,"3攻
[身法]+12
下一张普通攻击额外攻击5次","3 ATK
[Agility]+12
Next Normal Attack makes 5 additional attacks"
10000057,10000057,244011,Strength Driven Mad,力若疯魔,0,0,sect_secret_enchantment,4,1,每有10[体魄]就获得1层[加攻]和[内伤],Gain 1 stack of [Increase ATK] and [Internal Injury] for each 10 [Physique]
10010057,10000057,244012,Strength Driven Mad,力若疯魔,0,0,sect_secret_enchantment,4,2,每有9[体魄]就获得1层[加攻]和[内伤],Gain 1 stack of [Increase ATK] and [Internal Injury] for each 9 [Physique]
10020057,10000057,244013,Strength Driven Mad,力若疯魔,0,0,sect_secret_enchantment,4,3,每有8[体魄]就获得1层[加攻]和[内伤],Gain 1 stack of [Increase ATK] and [Internal Injury] for each 8 [Physique]
10000058,10000058,,Herbal Bath,灵草药浴,0,0,sect_secret_enchantment,3,1,[炼化]：[体魄上限]+4，[体魄]+4,"[Absorb]: [Physique] Cap+4, [Physique]+4"
10010058,10000058,,Herbal Bath,灵草药浴,0,0,sect_secret_enchantment,3,2,[炼化]：[体魄上限]+8，[体魄]+8,"[Absorb]: [Physique] Cap+8, [Physique]+8"
10020058,10000058,,Herbal Bath,灵草药浴,0,0,sect_secret_enchantment,3,3,[炼化]：[体魄上限]+16，[体魄]+16,"[Absorb]: [Physique] Cap+16, [Physique]+16"
10000060,10000060,244021,Crash Fist - Double,崩拳•双影,7,0,sect_secret_enchantment,4,1,"10攻
下1张崩拳生效两次","10 ATK
Next ""Crash Fist"" will trigger twice"
10010060,10000060,244022,Crash Fist - Double,崩拳•双影,7,0,sect_secret_enchantment,4,2,"15攻
下1张崩拳生效两次","15 ATK
Next ""Crash Fist"" will trigger twice"
10020060,10000060,244023,Crash Fist - Double,崩拳•双影,7,0,sect_secret_enchantment,4,3,"20攻
下1张崩拳生效两次","20 ATK
Next ""Crash Fist"" will trigger twice"
10000061,10000061,243021,Break Pots and Sink Boats,破釜沉舟,0,0,sect_secret_enchantment,3,1,"自身生命上限减少80%
获得3层[气势]、[护体]和[加攻]","Lose 80% Max HP
Gain 3 stacks of [Force], [Guard Up] and [Increase ATK]"
10010061,10000061,243022,Break Pots and Sink Boats,破釜沉舟,0,0,sect_secret_enchantment,3,2,"自身生命上限减少80%
获得4层[气势]、[护体]和[加攻]","Lose 80% Max HP
Gain 4 stacks of [Force], [Guard Up] and [Increase ATK]"
10020061,10000061,243023,Break Pots and Sink Boats,破釜沉舟,0,0,sect_secret_enchantment,3,3,"自身生命上限减少80%
获得5层[气势]、[护体]和[加攻]","Lose 80% Max HP
Gain 5 stacks of [Force], [Guard Up] and [Increase ATK]"
10000062,10000062,245011,Break Cocoon,破茧化蝶,0,0,sect_secret_enchantment,5,1,"[身法]+5
清空自身[负面状态]，每层加2[体魄]和2生命","[Agility]+5
Clear [Debuff]. Add 2 [Physique] and 2 HP for each stack of [Debuff] cleared"
10010062,10000062,245012,Break Cocoon,破茧化蝶,0,0,sect_secret_enchantment,5,2,"[身法]+10
清空自身[负面状态]，每层加2[体魄]和2生命","[Agility]+10
Clear [Debuff]. Add 2 [Physique] and 2 HP for each stack of [Debuff] cleared"
10020062,10000062,245013,Break Cocoon,破茧化蝶,0,0,sect_secret_enchantment,5,3,"[身法]+15
清空自身[负面状态]，每层加2[体魄]和2生命","[Agility]+15
Clear [Debuff]. Add 2 [Physique] and 2 HP for each stack of [Debuff] cleared"
10000064,10000064,245021,Eerie Melody Buries Soul,鬼音葬魂,0,0,sect_secret_enchantment,5,1,双方各加3层[内伤]、[破绽]、[虚弱]、[困缚]和[外伤],"Both players gain 3 stacks of [Internal Injury], [Flaw], [Weakened], [Entangled] and [Wound]"
10010064,10000064,245022,Eerie Melody Buries Soul,鬼音葬魂,0,0,sect_secret_enchantment,5,2,双方各加4层[内伤]、[破绽]、[虚弱]、[困缚]和[外伤],"Both players gain 4 stacks of [Internal Injury], [Flaw], [Weakened], [Entangled] and [Wound]"
10020064,10000064,245023,Eerie Melody Buries Soul,鬼音葬魂,0,0,sect_secret_enchantment,5,3,双方各加5层[内伤]、[破绽]、[虚弱]、[困缚]和[外伤],"Both players gain 5 stacks of [Internal Injury], [Flaw], [Weakened], [Entangled] and [Wound]"
10000065,10000065,246011,Endless Crash,无尽崩绝,9,0,sect_secret_enchantment,6,1,"随机使用5张崩拳的1级效果（不耗生命）
[消耗]","Trigger the effect of 5 Lv.1 Crash Fist cards (without Cost HP)
[Consumption]"
10010065,10000065,246012,Endless Crash,无尽崩绝,9,0,sect_secret_enchantment,6,2,"随机使用5张崩拳的2级效果（不耗生命）
[消耗]","Trigger the effect of 5 Lv.2 Crash Fist cards (without Cost HP)
[Consumption]"
10020065,10000065,246013,Endless Crash,无尽崩绝,9,0,sect_secret_enchantment,6,3,"随机使用5张崩拳的3级效果（不耗生命）
[消耗]","Trigger the effect of 5 Lv.3 Crash Fist cards (without Cost HP)
[Consumption]"
10000066,10000066,246021,Return to Simplicity,返璞归真,0,0,sect_secret_enchantment,6,1,"[体魄]+5
[持续]：自身每有5[体魄]，之后使用普通攻击时就多1攻并加1[身法]","[Physique]+5
[Continuous]: For each 5 [Physique] you have, add 1 ATK and 1 [Agility] in your Normal Attack"
10010066,10000066,246022,Return to Simplicity,返璞归真,0,0,sect_secret_enchantment,6,2,"[体魄]+10
[持续]：自身每有5[体魄]，之后使用普通攻击时就多1攻并加1[身法]","[Physique]+10
[Continuous]: For each 5 [Physique] you have, add 1 ATK and 1 [Agility] in your Normal Attack"
10020066,10000066,246023,Return to Simplicity,返璞归真,0,0,sect_secret_enchantment,6,3,"[体魄]+15
[持续]：自身每有5[体魄]，之后使用普通攻击时就多1攻并加1[身法]","[Physique]+15
[Continuous]: For each 5 [Physique] you have, add 1 ATK and 1 [Agility] in your Normal Attack"
10000067,10000067,244031,Styx Three Hit,幽冥三点手,0,0,sect_secret_enchantment,4,1,"2攻×3
每有30生命上限多1攻","2 ATK × 3
1 more ATK for each 30 Max HP"
10010067,10000067,244032,Styx Three Hit,幽冥三点手,0,0,sect_secret_enchantment,4,2,"2攻×3
每有22生命上限多1攻","2 ATK × 3
1 more ATK for each 22 Max HP"
10020067,10000067,244033,Styx Three Hit,幽冥三点手,0,0,sect_secret_enchantment,4,3,"2攻×3
每有16生命上限多1攻","2 ATK × 3
1 more ATK for each 16 Max HP"
2000001,2000001,311031,Small Recover Elixir,小还丹,0,0,side_job_elixirist,1,1,"生命+8
[消耗]","HP+8
[Consumption]"
2010001,2000001,311032,Small Recover Elixir,小还丹,0,0,side_job_elixirist,1,2,"生命+12
[消耗]","HP+12
[Consumption]"
2020001,2000001,311033,Small Recover Elixir,小还丹,0,0,side_job_elixirist,1,3,"生命+16
[消耗]","HP+16
[Consumption]"
2000002,2000002,311021,Fundamental Elixir,培元丹,0,0,side_job_elixirist,1,1,"[灵气]+2
[防]+3
[消耗]","[Qi]+2
[DEF]+3
[Consumption]"
2010002,2000002,311022,Fundamental Elixir,培元丹,0,0,side_job_elixirist,1,2,"[灵气]+3
[防]+5
[消耗]","[Qi]+3
[DEF]+5
[Consumption]"
2020002,2000002,311023,Fundamental Elixir,培元丹,0,0,side_job_elixirist,1,3,"[灵气]+4
[防]+7
[消耗]","[Qi]+4
[DEF]+7
[Consumption]"
2000003,2000003,311011,Earth Spirit Elixir,地灵丹,0,0,side_job_elixirist,1,1,"[防]+11
[消耗]","[DEF]+11
[Consumption]"
2010003,2000003,311012,Earth Spirit Elixir,地灵丹,0,0,side_job_elixirist,1,2,"[防]+16
[消耗]","[DEF]+16
[Consumption]"
2020003,2000003,311013,Earth Spirit Elixir,地灵丹,0,0,side_job_elixirist,1,3,"[防]+21
[消耗]","[DEF]+21
[Consumption]"
2000004,2000004,312021,Exorcism Elixir,驱邪丹,0,0,side_job_elixirist,2,1,"[防]+8
重复2次：随机[负面状态]减3层
[消耗]","[DEF]+8
Repeat 2 times: Random [Debuff] decrease 3 stacks
[Consumption]"
2010004,2000004,312022,Exorcism Elixir,驱邪丹,0,0,side_job_elixirist,2,2,"[防]+12
重复3次：随机[负面状态]减3层
[消耗]","[DEF]+12
Repeat 3 times: Random [Debuff] decrease 3 stacks
[Consumption]"
2020004,2000004,312023,Exorcism Elixir,驱邪丹,0,0,side_job_elixirist,2,3,"[防]+16
重复4次：随机[负面状态]减3层
[消耗]","[DEF]+16
Repeat 4 times: Random [Debuff] decrease 3 stacks
[Consumption]"
2000005,2000005,312011,Cloud Elixir,飞云丹,0,0,side_job_elixirist,2,1,"[灵气]+2
下2次攻击[无视防御]
[消耗]","[Qi]+2
Next 2 attacks [Ignore DEF]
[Consumption]"
2010005,2000005,312012,Cloud Elixir,飞云丹,0,0,side_job_elixirist,2,2,"[灵气]+3
下3次攻击[无视防御]
[消耗]","[Qi]+3
Next 3 attacks [Ignore DEF]
[Consumption]"
2020005,2000005,312013,Cloud Elixir,飞云丹,0,0,side_job_elixirist,2,3,"[灵气]+4
下4次攻击[无视防御]
[消耗]","[Qi]+4
Next 4 attacks [Ignore DEF]
[Consumption]"
2000006,2000006,,Bodybuilding Elixir,锻体丹,0,0,side_job_elixirist,2,1,[炼化]：生命上限永久加1,[Absorb]: Max HP increased by 1 in this game
2010006,2000006,,Bodybuilding Elixir,锻体丹,0,0,side_job_elixirist,2,2,[炼化]：生命上限永久加2,[Absorb]: Max HP increased by 2 in this game
2020006,2000006,,Bodybuilding Elixir,锻体丹,0,0,side_job_elixirist,2,3,[炼化]：生命上限永久加4,[Absorb]: Max HP increased by 4 in this game
2000007,2000007,313011,Healing Elixir,疗伤丹,0,0,side_job_elixirist,3,1,"生命+7
每剩余1点灵气额外加2生命
[消耗]","HP+7
Add 2 HP for each Qi
[Consumption]"
2010007,2000007,313012,Healing Elixir,疗伤丹,0,0,side_job_elixirist,3,2,"生命+12
每剩余1点灵气额外加2生命
[消耗]","HP+12
Add 2 HP for each Qi
[Consumption]"
2020007,2000007,313013,Healing Elixir,疗伤丹,0,0,side_job_elixirist,3,3,"生命+17
每剩余1点灵气额外加2生命
[消耗]","HP+17
Add 2 HP for each Qi
[Consumption]"
2000008,2000008,313021,Divine Power Elixir,神力丹,0,0,side_job_elixirist,3,1,"获得1层[加攻]
[消耗]","Gain 1 stack of [Increase ATK]
[Consumption]"
2010008,2000008,313022,Divine Power Elixir,神力丹,0,0,side_job_elixirist,3,2,"获得2层[加攻]
[消耗]","Gain 2 stacks of [Increase ATK]
[Consumption]"
2020008,2000008,313023,Divine Power Elixir,神力丹,0,0,side_job_elixirist,3,3,"获得3层[加攻]
[消耗]","Gain 3 stacks of [Increase ATK]
[Consumption]"
2000009,2000009,,Resurrection Elixir,还魂丹,0,0,side_job_elixirist,3,1,[炼化]：[命元]+2,[Absorb]: [Destiny]+2
2010009,2000009,,Resurrection Elixir,还魂丹,0,0,side_job_elixirist,3,2,[炼化]：[命元]+4,[Absorb]: [Destiny]+4
2020009,2000009,,Resurrection Elixir,还魂丹,0,0,side_job_elixirist,3,3,[炼化]：[命元]+8,[Absorb]: [Destiny]+8
2000010,2000010,314021,Spiritage Elixir,聚灵丹,0,0,side_job_elixirist,4,1,"[灵气]+4
[消耗]","[Qi]+4
[Consumption]"
2010010,2000010,314022,Spiritage Elixir,聚灵丹,0,0,side_job_elixirist,4,2,"[灵气]+6
[消耗]","[Qi]+6
[Consumption]"
2020010,2000010,314023,Spiritage Elixir,聚灵丹,0,0,side_job_elixirist,4,3,"[灵气]+8
[消耗]","[Qi]+8
[Consumption]"
2000011,2000011,314011,Great Recover Elixir,大还丹,0,0,side_job_elixirist,4,1,"生命上限+13
生命+13
[消耗]","Max HP+13
HP+13
[Consumption]"
2010011,2000011,314012,Great Recover Elixir,大还丹,0,0,side_job_elixirist,4,2,"生命上限+19
生命+19
[消耗]","Max HP+19
HP+19
[Consumption]"
2020011,2000011,314013,Great Recover Elixir,大还丹,0,0,side_job_elixirist,4,3,"生命上限+25
生命+25
[消耗]","Max HP+25
HP+25
[Consumption]"
2000012,2000012,,Talent Elixir,洗髓丹,0,0,side_job_elixirist,4,1,[炼化]：额外加1[修为],[Absorb]: Add 1 more [Cultivation]
2010012,2000012,,Talent Elixir,洗髓丹,0,0,side_job_elixirist,4,2,[炼化]：额外加2[修为],[Absorb]: Add 2 more [Cultivation]
2020012,2000012,,Talent Elixir,洗髓丹,0,0,side_job_elixirist,4,3,[炼化]：额外加4[修为],[Absorb]: Add 4 more [Cultivation]
2000013,2000013,315011,Ice Spirit Guard Elixir,冰灵护体丹,0,1,side_job_elixirist,5,1,"获得2层[护体]
[消耗]","Gain 2 stacks of [Guard Up]
[Consumption]"
2010013,2000013,315012,Ice Spirit Guard Elixir,冰灵护体丹,0,1,side_job_elixirist,5,2,"获得3层[护体]
[消耗]","Gain 3 stacks of [Guard Up]
[Consumption]"
2020013,2000013,315013,Ice Spirit Guard Elixir,冰灵护体丹,0,1,side_job_elixirist,5,3,"获得4层[护体]
[消耗]","Gain 4 stacks of [Guard Up]
[Consumption]"
2000014,2000014,,Great Bodybuilding Elixir,锻体玄丹,0,0,side_job_elixirist,5,1,[炼化]：生命上限永久加2,[Absorb]: Max HP increased by 2 in this game
2010014,2000014,,Great Bodybuilding Elixir,锻体玄丹,0,0,side_job_elixirist,5,2,[炼化]：生命上限永久加4,[Absorb]: Max HP increased by 4 in this game
2020014,2000014,,Great Bodybuilding Elixir,锻体玄丹,0,0,side_job_elixirist,5,3,[炼化]：生命上限永久加8,[Absorb]: Max HP increased by 8 in this game
2000015,2000015,,Enlightenment Elixir,悟道丹,0,0,side_job_elixirist,5,1,[炼化]：随机升级1张手牌或卡组中的1级牌,[Absorb]: Upgrade 1 Level 1 card(s) in your hand or deck randomly
2010015,2000015,,Enlightenment Elixir,悟道丹,0,0,side_job_elixirist,5,2,[炼化]：随机升级2张手牌或卡组中的1级牌,[Absorb]: Upgrade 2 Level 1 card(s) in your hand or deck randomly
2020015,2000015,,Enlightenment Elixir,悟道丹,0,0,side_job_elixirist,5,3,[炼化]：随机升级4张手牌或卡组中的1级牌,[Absorb]: Upgrade 4 Level 1 card(s) in your hand or deck randomly
8000001,8000001,351011,Thunderphilia Formation,引雷阵,0,0,side_job_formation,1,1,[持续]2[次]：回合结束时向对方造成4伤害,"[Continuous]: 2 [Times]: At the end of your turn, deal 4 DMG to the opponent."
8010001,8000001,351012,Thunderphilia Formation,引雷阵,0,0,side_job_formation,1,2,[持续]3[次]：回合结束时向对方造成4伤害,"[Continuous]: 3 [Times]: At the end of your turn, deal 4 DMG to the opponent."
8020001,8000001,351013,Thunderphilia Formation,引雷阵,0,0,side_job_formation,1,3,[持续]4[次]：回合结束时向对方造成4伤害,"[Continuous]: 4 [Times]: At the end of your turn, deal 4 DMG to the opponent."
8000002,8000002,351021,Fraccide Formation,碎杀阵,0,0,side_job_formation,1,1,[持续]2[次]：攻击时多3攻并附加[碎防],[Continuous] 2 [Times]: Add 3 more ATK when attack and apply [Smash DEF] effect
8010002,8000002,351022,Fraccide Formation,碎杀阵,0,0,side_job_formation,1,2,[持续]3[次]：攻击时多3攻并附加[碎防],[Continuous] 3 [Times]: Add 3 more ATK when attack and apply [Smash DEF] effect
8020002,8000002,351023,Fraccide Formation,碎杀阵,0,0,side_job_formation,1,3,[持续]4[次]：攻击时多3攻并附加[碎防],[Continuous] 4 [Times]: Add 3 more ATK when attack and apply [Smash DEF] effect
8000003,8000003,351031,Impact Formation,冲击阵纹,0,0,side_job_formation,1,1,"6攻
若使用过持续牌，追加2攻","6 ATK
If you have played a Continuous card in this battle, make an additional 2 ATK"
8010003,8000003,351032,Impact Formation,冲击阵纹,0,0,side_job_formation,1,2,"8攻
若使用过持续牌，追加3攻","8 ATK
If you have played a Continuous card in this battle, make an additional 3 ATK"
8020003,8000003,351033,Impact Formation,冲击阵纹,0,0,side_job_formation,1,3,"10攻
若使用过持续牌，追加4攻","10 ATK
If you have played a Continuous card in this battle, make an additional 4 ATK"
8000004,8000004,352011,Scutturtle Formation,龟甲阵,0,0,side_job_formation,2,1,[持续]4[次]：回合结束时加3[防],"[Continuous] 4 [Times]: At the end of your turn, add 3 [DEF]"
8010004,8000004,352012,Scutturtle Formation,龟甲阵,0,0,side_job_formation,2,2,[持续]6[次]：回合结束时加3[防],"[Continuous] 6 [Times]: At the end of your turn, add 3 [DEF]"
8020004,8000004,352013,Scutturtle Formation,龟甲阵,0,0,side_job_formation,2,3,[持续]8[次]：回合结束时加3[防],"[Continuous] 8 [Times]: At the end of your turn, add 3 [DEF]"
8000005,8000005,352021,Cacopoisonous Formation,邪蛊阵,0,0,side_job_formation,2,1,[持续]2[次]：回合开始时向对方施加1层[内伤],"[Continuous] 2 [Times]: At the beginning of your turn, apply 1 stack of [Internal Injury] to the opponent"
8010005,8000005,352022,Cacopoisonous Formation,邪蛊阵,0,0,side_job_formation,2,2,[持续]3[次]：回合开始时向对方施加1层[内伤],"[Continuous] 3 [Times]: At the beginning of your turn, apply 1 stack of [Internal Injury] to the opponent"
8020005,8000005,352023,Cacopoisonous Formation,邪蛊阵,0,0,side_job_formation,2,3,[持续]4[次]：回合开始时向对方施加1层[内伤],"[Continuous] 4 [Times]: At the beginning of your turn, apply 1 stack of [Internal Injury] to the opponent"
8000006,8000006,352031,Cure Formation,疗愈阵纹,0,0,side_job_formation,2,1,"生命+7
若使用过持续牌，先加6生命上限","HP+7
If you have played a Continuous card in this battle, add 6 Max HP first"
8010006,8000006,352032,Cure Formation,疗愈阵纹,0,0,side_job_formation,2,2,"生命+11
若使用过持续牌，先加9生命上限","HP+11
If you have played a Continuous card in this battle, add 9 Max HP first"
8020006,8000006,352033,Cure Formation,疗愈阵纹,0,0,side_job_formation,2,3,"生命+15
若使用过持续牌，先加12生命上限","HP+15
If you have played a Continuous card in this battle, add 12 Max HP first"
8000007,8000007,353011,Spiritage Formation,聚灵阵,0,0,side_job_formation,3,1,[持续]2[次]：回合开始时加2[灵气],"[Continuous] 2 [Times]: At the beginning of your turn, add 2 [Qi]"
8010007,8000007,353012,Spiritage Formation,聚灵阵,0,0,side_job_formation,3,2,[持续]3[次]：回合开始时加2[灵气],"[Continuous] 3 [Times]: At the beginning of your turn, add 2 [Qi]"
8020007,8000007,353013,Spiritage Formation,聚灵阵,0,0,side_job_formation,3,3,[持续]4[次]：回合开始时加2[灵气],"[Continuous] 4 [Times]: At the beginning of your turn, add 2 [Qi]"
8000008,8000008,353021,Endless Sword Formation,周天剑阵,0,0,side_job_formation,3,1,[持续]2[次]：使用有攻的牌后额外追加5攻,[Continuous] 2 [Times]: All cards with ATK will make an additional 5 ATK after being played
8010008,8000008,353022,Endless Sword Formation,周天剑阵,0,0,side_job_formation,3,2,[持续]3[次]：使用有攻的牌后额外追加5攻,[Continuous] 3 [Times]: All cards with ATK will make an additional 5 ATK after being played
8020008,8000008,353023,Endless Sword Formation,周天剑阵,0,0,side_job_formation,3,3,[持续]4[次]：使用有攻的牌后额外追加5攻,[Continuous] 4 [Times]: All cards with ATK will make an additional 5 ATK after being played
8000009,8000009,353031,Hexproof Formation,辟邪阵纹,0,0,side_job_formation,3,1,"获得3层[辟邪]
若使用过持续牌，加10[防]","Gain 3 stacks of [Hexproof]
If you have played a Continuous card in this battle, gain 10 [DEF]"
8010009,8000009,353032,Hexproof Formation,辟邪阵纹,0,0,side_job_formation,3,2,"获得4层[辟邪]
若使用过持续牌，加14[防]","Gain 4 stacks of [Hexproof]
If you have played a Continuous card in this battle, gain 14 [DEF]"
8020009,8000009,353033,Hexproof Formation,辟邪阵纹,0,0,side_job_formation,3,3,"获得5层[辟邪]
若使用过持续牌，加18[防]","Gain 5 stacks of [Hexproof]
If you have played a Continuous card in this battle, gain 18 [DEF]"
8000010,8000010,354021,Octgates Lock Formation,八门金锁阵,0,0,side_job_formation,4,1,"造成8[伤害]
[持续]2[次]：对方触发再次行动前，对其造成8伤害","Deal 8 [DMG]
[Continuous] 2 [Times]: Deal 8 DMG to the opponent before the opponent's Chase"
8010010,8000010,354022,Octgates Lock Formation,八门金锁阵,0,0,side_job_formation,4,2,"造成12[伤害]
[持续]3[次]：对方触发再次行动前，对其造成8伤害","Deal 12 [DMG]
[Continuous] 3 [Times]: Deal 8 DMG to the opponent before the opponent's Chase"
8020010,8000010,354023,Octgates Lock Formation,八门金锁阵,0,0,side_job_formation,4,3,"造成16[伤害]
[持续]4[次]：对方触发再次行动前，对其造成8伤害","Deal 16 [DMG]
[Continuous] 4 [Times]: Deal 8 DMG to the opponent before the opponent's Chase"
8000011,8000011,354011,Heavenly Spirit Forceage Formation,天罡聚力阵,0,0,side_job_formation,4,1,[持续]2[次]：回合开始时获得1层[加攻],"[Continuous] 2 [Times]: At the beginning of your turn, gain 1 stack of [Increase ATK]"
8010011,8000011,354012,Heavenly Spirit Forceage Formation,天罡聚力阵,0,0,side_job_formation,4,2,[持续]3[次]：回合开始时获得1层[加攻],"[Continuous] 3 [Times]: At the beginning of your turn, gain 1 stack of [Increase ATK]"
8020011,8000011,354013,Heavenly Spirit Forceage Formation,天罡聚力阵,0,0,side_job_formation,4,3,[持续]4[次]：回合开始时获得1层[加攻],"[Continuous] 4 [Times]: At the beginning of your turn, gain 1 stack of [Increase ATK]"
8000012,8000012,355021,Echo Formation,回响阵纹,0,0,side_job_formation,5,1,若第一格为持续牌，重复其效果,"If the first slot is a Continuous Card, then retrigger its effect"
